Index	UTC		Latitude		Longtitude	velocity	Satellites Used	True Heading	Fix Position
930	12653.176210	3735.044090	12653.176210	0.455	04		f		1
931	12653.176180	3735.044100	12653.176180	0.200	04		f		1
932	12653.176080	3735.044050	12653.176080	0.101	04		f		1
933	12653.175960	3735.043950	12653.175960	0.388	04		f		1
934	12653.175810	3735.043810	12653.175810	0.466	04		f		1
935	12653.175840	3735.043790	12653.175840	0.671	04		f		1
936	12653.175790	3735.043770	12653.175790	0.737	04		f		1
937	12653.175620	3735.043770	12653.175620	0.958	04		f		1
938	12653.175530	3735.043810	12653.175530	1.084	04		f		1
939	12653.175510	3735.043770	12653.175510	1.209	04		f		1
940	12653.175620	3735.043750	12653.175620	1.187	04		f		1
941	12653.175620	3735.043670	12653.175620	0.916	04		f		1
942	12653.175700	3735.043580	12653.175700	1.054	04		f		1
943	12653.175600	3735.043590	12653.175600	0.595	04		f		1
944	12653.175810	3735.043860	12653.175810	0.233	04		f		1
945	12653.175920	3735.043840	12653.175920	0.112	04		f		1
946	12653.175750	3735.043470	12653.175750	0.070	04		f		1
947	12653.175640	3735.043410	12653.175640	0.503	04		f		1
948	12653.175830	3735.043540	12653.175830	0.408	04		f		1
949	12653.176010	3735.043610	12653.176010	0.831	04		f		1
950	12653.175840	3735.043510	12653.175840	1.084	04		f		1
951	12653.175700	3735.043390	12653.175700	0.886	04		f		1
952	12653.175690	3735.043360	12653.175690	0.870	04		f		1
953	12653.175900	3735.043450	12653.175900	1.086	04		f		1
954	12653.176230	3735.043490	12653.176230	1.146	04		f		1
955	12653.176330	3735.043540	12653.176330	1.293	04		f		1
956	12653.176100	3735.043370	12653.176100	1.128	04		f		1
957	12653.176070	3735.043320	12653.176070	0.847	04		f		1
958	12653.176030	3735.043280	12653.176030	0.788	04		f		1
959	12653.176000	3735.043240	12653.176000	0.687	04		f		1
960	12653.175820	3735.043100	12653.175820	0.654	04		f		1
961	12653.175710	3735.043040	12653.175710	0.973	04		f		1
962	12653.175580	3735.042970	12653.175580	0.893	04		f		1
963	12653.175430	3735.042900	12653.175430	0.790	04		f		1
964	12653.175540	3735.042920	12653.175540	0.711	04		f		1
965	12653.175530	3735.042870	12653.175530	0.743	04		f		1
966	12653.175430	3735.042760	12653.175430	0.793	04		f		1
967	12653.175340	3735.042680	12653.175340	0.951	04		f		1
968	12653.175210	3735.042670	12653.175210	0.929	04		f		1
969	12653.175180	3735.042660	12653.175180	0.811	04		f		1
970	12653.175170	3735.042650	12653.175170	0.757	04		f		1
971	12653.175250	3735.042680	12653.175250	0.692	04		f		1
972	12653.175480	3735.042750	12653.175480	0.632	04		f		1
973	12653.175360	3735.042670	12653.175360	0.456	04		f		1
974	12653.175220	3735.042630	12653.175220	0.242	04		f		1
975	12653.175170	3735.042630	12653.175170	0.130	04		f		1
976	12653.175150	3735.042600	12653.175150	0.355	04		f		1
977	12653.174990	3735.042460	12653.174990	0.364	04		f		1
978	12653.174850	3735.042380	12653.174850	0.144	04		f		1
979	12653.174520	3735.042270	12653.174520	0.125	04		f		1
980	12653.174440	3735.042100	12653.174440	0.220	04		f		1
981	12653.174320	3735.042050	12653.174320	0.704	04		f		1
982	12653.174170	3735.042040	12653.174170	0.499	04		f		1
983	12653.173850	3735.041990	12653.173850	0.116	04		f		1
984	12653.173240	3735.041890	12653.173240	0.515	04		f		1
985	12653.172670	3735.041760	12653.172670	1.186	04		f		1
986	12653.172170	3735.041650	12653.172170	1.597	04		f		1
987	12653.171580	3735.041510	12653.171580	1.853	04		f		1
988	12653.170940	3735.041460	12653.170940	2.277	04		349.72f		1
989	12653.170450	3735.041440	12653.170450	3.002	04		320.00f		1
990	12653.169950	3735.041470	12653.169950	3.468	04		310.41f		1
991	12653.169700	3735.041540	12653.169700	4.061	04		307.00f		1
992	12653.169450	3735.041560	12653.169450	4.388	04		305.28f		1
993	12653.169390	3735.041540	12653.169390	4.611	04		303.32f		1
994	12653.169280	3735.041520	12653.169280	4.287	04		301.47f		1
995	12653.169210	3735.041490	12653.169210	4.042	04		299.55f		1
996	12653.169210	3735.041500	12653.169210	3.761	04		297.68f		1
997	12653.169150	3735.041460	12653.169150	3.531	04		295.54f		1
998	12653.168980	3735.041440	12653.168980	3.356	04		292.29f		1
999	12653.168760	3735.041370	12653.168760	3.440	04		288.94f		1
1000	12653.168590	3735.041330	12653.168590	3.423	04		286.45f		1
1001	12653.168440	3735.041230	12653.168440	3.293	04		284.99f		1
1002	12653.168390	3735.041110	12653.168390	3.056	04		283.20f		1
1003	12653.168200	3735.040950	12653.168200	2.679	04		279.74f		1
1004	12653.168120	3735.040970	12653.168120	2.408	04		275.44f		1
1005	12653.168170	3735.040990	12653.168170	2.322	04		274.72f		1
1006	12653.168110	3735.040970	12653.168110	2.189	04		274.50f		1
1007	12653.168040	3735.040900	12653.168040	2.155	04		274.60f		1
1008	12653.167900	3735.040940	12653.167900	2.018	04		f		1
1009	12653.168160	3735.040930	12653.168160	2.057	04		f		1
1010	12653.168330	3735.040920	12653.168330	1.267	04		f		1
1011	12653.168440	3735.040940	12653.168440	1.040	04		f		1
1012	12653.168480	3735.040870	12653.168480	0.743	04		f		1
1013	12653.168320	3735.040710	12653.168320	0.823	04		f		1
1014	12653.168150	3735.040520	12653.168150	1.286	04		f		1
1015	12653.167900	3735.040350	12653.167900	1.546	04		244.76f		1
1016	12653.167730	3735.040210	12653.167730	1.844	04		228.60f		1
1017	12653.167530	3735.040100	12653.167530	1.966	04		222.12f		1
1018	12653.167400	3735.040030	12653.167400	2.160	04		221.90f		1
1019	12653.167360	3735.040030	12653.167360	2.177	04		222.79f		1
1020	12653.167300	3735.040010	12653.167300	2.246	04		225.66f		1
1021	12653.167230	3735.039970	12653.167230	2.240	04		228.39f		1
1022	12653.167090	3735.039910	12653.167090	2.028	04		228.90f		1
1023	12653.166910	3735.039790	12653.166910	1.953	04		229.29f		1
1024	12653.166750	3735.039740	12653.166750	1.958	04		228.00f		1
1025	12653.166580	3735.039680	12653.166580	2.033	04		230.14f		1
1026	12653.166440	3735.039580	12653.166440	1.939	04		232.76f		1
1027	12653.166350	3735.039530	12653.166350	1.816	04		232.38f		1
1028	12653.166180	3735.039400	12653.166180	1.792	04		233.09f		1
1029	12653.166140	3735.039360	12653.166140	1.702	04		231.27f		1
1030	12653.166320	3735.039470	12653.166320	1.679	04		231.16f		1
1031	12653.166290	3735.039460	12653.166290	1.678	04		234.68f		1
1032	12653.165920	3735.039230	12653.165920	1.470	04		238.47f		1
1033	12653.165660	3735.039090	12653.165660	1.674	04		239.58f		1
1034	12653.165380	3735.038910	12653.165380	1.648	04		240.05f		1
1035	12653.165260	3735.038850	12653.165260	1.681	04		237.93f		1
1036	12653.165330	3735.038870	12653.165330	1.622	04		238.05f		1
1037	12653.165280	3735.038850	12653.165280	1.514	04		236.14f		1
1038	12653.165540	3735.038990	12653.165540	1.604	04		237.36f		1
1039	12653.165500	3735.038970	12653.165500	1.159	04		237.29f		1
1040	12653.165130	3735.038780	12653.165130	0.859	04		f		1
1041	12653.165200	3735.038800	12653.165200	1.070	04		241.55f		1
1042	12653.165180	3735.038780	12653.165180	0.742	04		f		1
1043	12653.165100	3735.038740	12653.165100	0.516	04		f		1
1044	12653.164960	3735.038680	12653.164960	0.524	04		f		1
1045	12653.164720	3735.038580	12653.164720	0.604	04		f		1
1046	12653.164390	3735.038460	12653.164390	0.907	04		f		1
1047	12653.164180	3735.038360	12653.164180	1.402	04		f		1
1048	12653.164020	3735.038340	12653.164020	1.651	04		258.09f		1
1049	12653.164100	3735.038400	12653.164100	1.856	04		268.63f		1
1050	12653.164050	3735.038400	12653.164050	1.590	04		274.19f		1
1051	12653.164050	3735.038450	12653.164050	1.773	04		274.84f		1
1052	12653.164120	3735.038500	12653.164120	1.769	04		276.76f		1
1053	12653.164170	3735.038550	12653.164170	1.727	04		276.35f		1
1054	12653.164260	3735.038610	12653.164260	1.661	04		275.62f		1
1055	12653.164210	3735.038650	12653.164210	1.546	04		f		1
1056	12653.164250	3735.038700	12653.164250	1.686	04		277.33f		1
1057	12653.164230	3735.038650	12653.164230	1.574	04		279.87f		1
1058	12653.164240	3735.038660	12653.164240	1.411	04		f		1
1059	12653.164240	3735.038600	12653.164240	1.326	04		f		1
1060	12653.164180	3735.038550	12653.164180	1.067	04		f		1
1061	12653.164160	3735.038530	12653.164160	1.151	04		f		1
1062	12653.164130	3735.038510	12653.164130	0.948	04		f		1
1063	12653.164060	3735.038470	12653.164060	0.876	04		f		1
1064	12653.163930	3735.038430	12653.163930	0.985	04		f		1
1065	12653.163800	3735.038400	12653.163800	1.064	04		f		1
1066	12653.163750	3735.038350	12653.163750	1.127	04		f		1
1067	12653.163740	3735.038330	12653.163740	1.124	04		f		1
1068	12653.163780	3735.038340	12653.163780	1.008	04		f		1
1069	12653.163720	3735.038320	12653.163720	0.791	04		f		1
1070	12653.163650	3735.038290	12653.163650	0.896	04		f		1
1071	12653.163540	3735.038290	12653.163540	1.032	04		f		1
1072	12653.163420	3735.038270	12653.163420	1.176	04		f		1
1073	12653.163430	3735.038290	12653.163430	1.299	04		f		1
1074	12653.163470	3735.038280	12653.163470	1.216	04		f		1
1075	12653.163490	3735.038270	12653.163490	1.252	04		f		1
1076	12653.163550	3735.038280	12653.163550	1.169	04		f		1
1077	12653.163580	3735.038290	12653.163580	1.028	04		f		1
1078	12653.163600	3735.038290	12653.163600	0.978	04		f		1
1079	12653.163620	3735.038280	12653.163620	0.995	04		f		1
1080	12653.163740	3735.038280	12653.163740	0.999	04		f		1
1081	12653.163820	3735.038270	12653.163820	0.878	04		f		1
1082	12653.163830	3735.038280	12653.163830	0.828	04		f		1
1083	12653.163850	3735.038240	12653.163850	0.736	04		f		1
1084	12653.163810	3735.038230	12653.163810	0.683	04		f		1
1085	12653.163750	3735.038240	12653.163750	0.731	04		f		1
1086	12653.163690	3735.038260	12653.163690	0.904	04		f		1
1087	12653.163640	3735.038280	12653.163640	1.026	04		f		1
1088	12653.163670	3735.038310	12653.163670	1.056	04		f		1
1089	12653.163720	3735.038330	12653.163720	1.130	04		f		1
1090	12653.163780	3735.038350	12653.163780	1.135	04		f		1
1091	12653.163800	3735.038370	12653.163800	1.068	04		f		1
1092	12653.163770	3735.038380	12653.163770	1.072	04		f		1
1093	12653.163750	3735.038460	12653.163750	1.165	04		f		1
1094	12653.163770	3735.038560	12653.163770	1.250	04		f		1
1095	12653.163760	3735.038620	12653.163760	1.354	04		f		1
1096	12653.163770	3735.038660	12653.163770	1.515	04		f		1
1097	12653.163680	3735.038740	12653.163680	1.492	04		f		1
1098	12653.163630	3735.038790	12653.163630	1.715	04		f		1
1099	12653.163610	3735.038740	12653.163610	1.779	04		289.01f		1
1100	12653.165180	3735.039810	12653.165180	1.638	03		f		1
1101	12653.165370	3735.040000	12653.165370	1.629	03		300.70f		1
1102	12653.165420	3735.039980	12653.165420	1.743	03		307.96f		1
1103	12653.165480	3735.039940	12653.165480	1.524	03		308.99f		1
1104	12653.165640	3735.039900	12653.165640	1.265	03		f		1
1105	12653.165920	3735.040030	12653.165920	0.907	03		f		1
1106	12653.166040	3735.040080	12653.166040	0.834	03		f		1
1107	12653.166150	3735.040140	12653.166150	0.772	03		f		1
1108	12653.166270	3735.040230	12653.166270	0.760	03		f		1
1109	12653.166340	3735.040260	12653.166340	0.825	03		f		1
1110	12653.166370	3735.040290	12653.166370	0.828	03		f		1
1111	12653.166490	3735.040450	12653.166490	0.826	03		f		1
1112	12653.166600	3735.040470	12653.166600	1.046	03		f		1
1113	12653.166770	3735.040490	12653.166770	0.942	03		f		1
1114	12653.166920	3735.040470	12653.166920	0.848	03		f		1
1115	12653.166930	3735.040460	12653.166930	0.752	03		f		1
1116	12653.166950	3735.040480	12653.166950	0.748	03		f		1
1117	12653.167190	3735.040560	12653.167190	0.725	03		f		1
1118	12653.167440	3735.040620	12653.167440	0.775	03		f		1
1119	12653.167660	3735.040690	12653.167660	0.847	03		f		1
1120	12653.167760	3735.040810	12653.167760	0.849	03		f		1
1121	12653.167840	3735.040820	12653.167840	0.948	03		f		1
1122	12653.167910	3735.040830	12653.167910	1.009	03		f		1
1123	12653.167960	3735.040780	12653.167960	1.051	03		f		1
1124	12653.168030	3735.040680	12653.168030	0.983	03		f		1
1125	12653.168190	3735.040560	12653.168190	1.053	03		f		1
1126	12653.168400	3735.040550	12653.168400	1.274	03		f		1
1127	12653.168530	3735.040780	12653.168530	1.419	03		f		1
1128	12653.168590	3735.040790	12653.168590	1.254	03		f		1
1129	12653.168630	3735.040670	12653.168630	1.268	03		f		1
1130	12653.168670	3735.040500	12653.168670	1.339	03		f		1
1131	12653.168750	3735.040520	12653.168750	1.474	03		f		1
1132	12653.168850	3735.040570	12653.168850	1.453	03		f		1
1133	12653.168920	3735.040600	12653.168920	1.420	03		f		1
1134	12653.169010	3735.040700	12653.169010	1.340	03		f		1
1135	12653.169250	3735.040930	12653.169250	1.220	03		f		1
1136	12653.169410	3735.040930	12653.169410	1.358	03		f		1
1137	12653.169610	3735.040950	12653.169610	1.249	03		f		1
1138	12653.169800	3735.040950	12653.169800	1.476	03		f		1
1139	12653.170020	3735.040980	12653.170020	1.618	03		f		1
1140	12653.170230	3735.041010	12653.170230	1.841	03		f		1
1141	12653.170640	3735.041020	12653.170640	1.930	03		f		1
1142	12653.171060	3735.040860	12653.171060	2.254	03		24.30f		1
1143	12653.171510	3735.040700	12653.171510	2.635	03		69.12f		1
1144	12653.172000	3735.040540	12653.172000	3.220	03		89.85f		1
1145	0.000000	0.000000	0.000000	3.874	00		99.48f		0
1146	0.000000	0.000000	0.000000		00		f		0
1147	0.000000	0.000000	0.000000		00		f		0
1148	0.000000	0.000000	0.000000		00		f		0
1149	0.000000	0.000000	0.000000		00		f		0
1150	0.000000	0.000000	0.000000		00		f		0
1151	0.000000	0.000000	0.000000		00		f		0
1152	0.000000	0.000000	0.000000		00		f		0
1153	0.000000	0.000000	0.000000		00		f		0
1154	0.000000	0.000000	0.000000		00		f		0
1155	0.000000	0.000000	0.000000		00		f		0
1156	0.000000	0.000000	0.000000		00		f		0
1157	0.000000	0.000000	0.000000		00		f		0
1158	0.000000	0.000000	0.000000		00		f		0
1159	0.000000	0.000000	0.000000		00		f		0
1160	0.000000	0.000000	0.000000		00		f		0
1161	0.000000	0.000000	0.000000		00		f		0
1162	0.000000	0.000000	0.000000		00		f		0
1163	0.000000	0.000000	0.000000		00		f		0
1164	0.000000	0.000000	0.000000		00		f		0
1165	0.000000	0.000000	0.000000		00		f		0
1166	0.000000	0.000000	0.000000		00		f		0
1167	0.000000	0.000000	0.000000		00		f		0
1168	0.000000	0.000000	0.000000		00		f		0
1169	0.000000	0.000000	0.000000		00		f		0
1170	0.000000	0.000000	0.000000		00		f		0
1171	0.000000	0.000000	0.000000		00		f		0
1172	0.000000	0.000000	0.000000		00		f		0
1173	0.000000	0.000000	0.000000		00		f		0
1174	0.000000	0.000000	0.000000		00		f		0
1175	0.000000	0.000000	0.000000		00		f		0
1176	0.000000	0.000000	0.000000		00		f		0
1177	0.000000	0.000000	0.000000		00		f		0
1178	0.000000	0.000000	0.000000		00		f		0
1179	0.000000	0.000000	0.000000		00		f		0
1180	0.000000	0.000000	0.000000		00		f		0
1181	0.000000	0.000000	0.000000		00		f		0
1182	0.000000	0.000000	0.000000		00		f		0
1183	0.000000	0.000000	0.000000		00		f		0
1184	0.000000	0.000000	0.000000		00		f		0
1185	0.000000	0.000000	0.000000		00		f		0
1186	0.000000	0.000000	0.000000		00		f		0
1187	0.000000	0.000000	0.000000		00		f		0
1188	0.000000	0.000000	0.000000		00		f		0
1189	0.000000	0.000000	0.000000		00		f		0
1190	0.000000	0.000000	0.000000		00		f		0
1191	0.000000	0.000000	0.000000		00		f		0
1192	0.000000	0.000000	0.000000		00		f		0
1193	0.000000	0.000000	0.000000		00		f		0
1194	0.000000	0.000000	0.000000		00		f		0
1195	0.000000	0.000000	0.000000		00		f		0
1196	12653.177440	3735.040090	12653.177440		03		f		2
1197	12653.176610	3735.040930	12653.176610	2.944	03		f		2
1198	12653.176910	3735.041010	12653.176910	2.701	03		f		2
1199	12653.176320	3735.041040	12653.176320	2.899	03		92.43f		2
1200	12653.176020	3735.041040	12653.176020	2.400	03		f		2
1201	12653.175840	3735.041040	12653.175840	2.081	03		f		2
1202	12653.175290	3735.041040	12653.175290	1.849	03		f		2
1203	12653.175180	3735.041040	12653.175180	1.424	03		f		2
1204	12653.175180	3735.041090	12653.175180	1.243	03		f		2
1205	12653.174810	3735.041210	12653.174810	1.237	03		f		2
1206	12653.174710	3735.041180	12653.174710	1.272	03		f		2
1207	12653.174750	3735.041200	12653.174750	1.227	03		f		2
1208	12653.174700	3735.041170	12653.174700	1.273	03		f		2
1209	12653.174550	3735.041120	12653.174550	1.213	03		f		2
1210	12653.174590	3735.041100	12653.174590	1.101	03		f		2
1211	12653.174610	3735.041060	12653.174610	1.056	03		f		2
1212	12653.174650	3735.041050	12653.174650	0.903	03		f		2
1213	12653.174580	3735.041000	12653.174580	0.901	03		f		2
1214	12653.174570	3735.040990	12653.174570	0.852	03		f		2
1215	12653.174660	3735.041130	12653.174660	0.756	03		f		2
1216	12653.174740	3735.041280	12653.174740	0.784	03		f		2
1217	12653.174780	3735.041390	12653.174780	0.859	03		f		2
1218	12653.174780	3735.041400	12653.174780	0.896	03		f		2
1219	12653.174750	3735.041490	12653.174750	0.802	03		f		2
1220	12653.174760	3735.041550	12653.174760	1.090	03		f		2
1221	12653.174750	3735.041560	12653.174750	1.099	03		f		2
1222	12653.174760	3735.041560	12653.174760	1.178	03		f		2
1223	12653.174760	3735.041450	12653.174760	1.097	03		f		2
1224	12653.174760	3735.041400	12653.174760	0.870	03		f		2
1225	12653.174800	3735.041340	12653.174800	0.781	03		f		2
1226	12653.174840	3735.041370	12653.174840	0.547	03		f		2
1227	12653.174860	3735.041230	12653.174860	0.533	03		f		2
1228	12653.175060	3735.041300	12653.175060	0.590	03		f		2
1229	12653.175180	3735.041590	12653.175180	1.082	03		f		2
1230	12653.175430	3735.041980	12653.175430	0.719	03		f		2
1231	12653.175500	3735.042190	12653.175500	1.167	03		f		2
1232	12653.175510	3735.042290	12653.175510	1.302	03		f		2
1233	12653.175500	3735.042330	12653.175500	1.396	03		f		2
1234	12653.175480	3735.042360	12653.175480	1.453	03		f		2
1235	12653.175480	3735.042430	12653.175480	1.444	03		f		2
1236	12653.175420	3735.042410	12653.175420	1.509	03		f		2
1237	12653.175390	3735.042400	12653.175390	1.412	03		f		2
1238	12653.175350	3735.042420	12653.175350	1.379	03		f		2
1239	12653.175280	3735.042380	12653.175280	1.351	03		f		2
1240	12653.175260	3735.042390	12653.175260	1.308	03		f		2
1241	12653.175210	3735.042420	12653.175210	1.270	03		f		2
1242	12653.175180	3735.042460	12653.175180	1.240	03		f		2
1243	12653.175120	3735.042450	12653.175120	1.245	03		f		2
1244	12653.175050	3735.042450	12653.175050	1.195	03		f		2
1245	12653.174980	3735.042460	12653.174980	1.159	03		f		2
1246	12653.174900	3735.042430	12653.174900	1.139	03		f		2
1247	12653.174850	3735.042370	12653.174850	1.014	03		f		2
1248	12653.174870	3735.042400	12653.174870	0.774	03		f		2
1249	12653.174870	3735.042400	12653.174870	0.640	03		f		2
1250	12653.175050	3735.042440	12653.175050	0.543	03		f		2
1251	12653.175120	3735.042460	12653.175120	0.206	03		f		2
1252	12653.175210	3735.042490	12653.175210	0.148	03		f		2
1253	12653.175280	3735.042480	12653.175280	0.240	03		f		2
1254	12653.175320	3735.042320	12653.175320	0.411	03		f		2
1255	12653.175420	3735.042380	12653.175420	0.953	03		f		2
1256	12653.175410	3735.042390	12653.175410	0.923	03		f		2
1257	12653.175430	3735.042440	12653.175430	0.784	03		f		2
1258	12653.175420	3735.042430	12653.175420	0.625	03		f		2
1259	12653.175380	3735.042480	12653.175380	0.557	03		f		2
1260	12653.175370	3735.042540	12653.175370	0.289	03		f		2
1261	12653.175470	3735.042560	12653.175470	0.089	03		f		2
1262	12653.175610	3735.042560	12653.175610	0.205	03		f		2
1263	12653.175710	3735.042580	12653.175710	0.417	03		f		2
1264	12653.175910	3735.042680	12653.175910	0.506	03		f		2
1265	12653.176140	3735.042760	12653.176140	0.606	03		f		2
1266	12653.176220	3735.042830	12653.176220	0.767	03		f		2
1267	12653.176230	3735.042920	12653.176230	0.644	03		f		2
1268	12653.176450	3735.042990	12653.176450	0.383	03		f		2
1269	12653.176600	3735.043050	12653.176600	0.543	03		f		2
1270	12653.176720	3735.043100	12653.176720	0.596	03		f		2
1271	12653.176840	3735.043170	12653.176840	0.608	03		f		2
1272	12653.177020	3735.043240	12653.177020	0.607	03		f		2
1273	12653.177210	3735.043280	12653.177210	0.694	03		f		2
1274	12653.177250	3735.043280	12653.177250	0.859	03		f		2
1275	12653.177280	3735.043260	12653.177280	0.830	03		f		2
1276	12653.177340	3735.043250	12653.177340	0.858	03		f		2
1277	12653.177490	3735.043480	12653.177490	0.863	03		f		2
1278	12653.177480	3735.043500	12653.177480	0.566	03		f		2
1279	12653.177280	3735.043470	12653.177280	0.466	03		f		2
1280	12653.177420	3735.043460	12653.177420	0.391	03		f		2
1281	12653.177560	3735.043460	12653.177560	0.383	03		f		2
1282	12653.177680	3735.043500	12653.177680	0.478	03		f		2
1283	12653.177880	3735.043560	12653.177880	0.483	03		f		2
1284	12653.178040	3735.043640	12653.178040	0.567	03		f		2
1285	12653.178110	3735.043720	12653.178110	0.553	03		f		2
1286	12653.178130	3735.043770	12653.178130	0.457	03		f		2
1287	12653.178200	3735.043740	12653.178200	0.482	03		f		2
1288	12653.178280	3735.043690	12653.178280	0.440	03		f		2
1289	12653.178380	3735.043670	12653.178380	0.433	03		f		2
1290	12653.178540	3735.043700	12653.178540	0.406	03		f		2
1291	12653.178680	3735.043730	12653.178680	0.473	03		f		2
1292	12653.178830	3735.043840	12653.178830	0.521	03		f		2
1293	12653.178930	3735.043890	12653.178930	0.489	03		f		2
1294	12653.179020	3735.044030	12653.179020	0.405	03		f		2
1295	12653.179070	3735.044010	12653.179070	0.547	03		f		2
1296	12653.179240	3735.044070	12653.179240	0.791	03		f		2
1297	12653.179210	3735.044050	12653.179210	1.079	03		f		2
1298	12653.179230	3735.044040	12653.179230	0.876	03		f		2
1299	12653.179470	3735.044240	12653.179470	0.882	03		f		2
1300	12653.179600	3735.044370	12653.179600	1.467	03		f		2
1301	12653.179680	3735.044480	12653.179680	1.521	03		f		2
1302	12653.179750	3735.044590	12653.179750	1.469	03		f		2
1303	12653.179750	3735.044590	12653.179750	1.443	03		f		2
1304	12653.179770	3735.044590	12653.179770	1.306	03		f		2
1305	12653.179760	3735.044590	12653.179760	1.224	03		f		2
1306	12653.179760	3735.044580	12653.179760	1.106	03		f		2
1307	0.000000	0.000000	0.000000	1.005	00		f		0
1308	0.000000	0.000000	0.000000		00		f		0
1309	0.000000	0.000000	0.000000		00		f		0
1310	0.000000	0.000000	0.000000		00		f		0
1311	0.000000	0.000000	0.000000		00		f		0
1312	0.000000	0.000000	0.000000		00		f		0
1313	0.000000	0.000000	0.000000		00		f		0
1314	0.000000	0.000000	0.000000		00		f		0
1315	0.000000	0.000000	0.000000		00		f		0
1316	0.000000	0.000000	0.000000		00		f		0
1317	0.000000	0.000000	0.000000		00		f		0
1318	0.000000	0.000000	0.000000		00		f		0
1319	0.000000	0.000000	0.000000		00		f		0
1320	0.000000	0.000000	0.000000		00		f		0
1321	0.000000	0.000000	0.000000		00		f		0
1322	0.000000	0.000000	0.000000		00		f		0
1323	0.000000	0.000000	0.000000		00		f		0
1324	0.000000	0.000000	0.000000		00		f		0
1325	0.000000	0.000000	0.000000		00		f		0
1326	0.000000	0.000000	0.000000		00		f		0
1327	0.000000	0.000000	0.000000		00		f		0
1328	0.000000	0.000000	0.000000		00		f		0
1329	0.000000	0.000000	0.000000		00		f		0
1330	0.000000	0.000000	0.000000		00		f		0
1331	0.000000	0.000000	0.000000		00		f		0
1332	0.000000	0.000000	0.000000		00		f		0
1333	0.000000	0.000000	0.000000		00		f		0
1334	0.000000	0.000000	0.000000		00		f		0
1335	0.000000	0.000000	0.000000		00		f		0
1336	0.000000	0.000000	0.000000		00		f		0
1337	0.000000	0.000000	0.000000		00		f		0
1338	0.000000	0.000000	0.000000		00		f		0
1339	0.000000	0.000000	0.000000		00		f		0
1340	0.000000	0.000000	0.000000		00		f		0
1341	0.000000	0.000000	0.000000		00		f		0
1342	0.000000	0.000000	0.000000		00		f		0
1343	0.000000	0.000000	0.000000		00		f		0
1344	0.000000	0.000000	0.000000		00		f		0
1345	0.000000	0.000000	0.000000		00		f		0
1346	0.000000	0.000000	0.000000		00		f		0
1347	0.000000	0.000000	0.000000		00		f		0
1348	0.000000	0.000000	0.000000		00		f		0
1349	0.000000	0.000000	0.000000		00		f		0
1350	0.000000	0.000000	0.000000		00		f		0
1351	0.000000	0.000000	0.000000		00		f		0
1352	0.000000	0.000000	0.000000		00		f		0
1353	0.000000	0.000000	0.000000		00		f		0
1354	0.000000	0.000000	0.000000		00		f		0
1355	0.000000	0.000000	0.000000		00		f		0
1356	0.000000	0.000000	0.000000		00		f		0
1357	12653.181630	3735.045470	12653.181630		03		f		2
1358	12653.181400	3735.045420	12653.181400	1.449	03		f		2
1359	12653.181180	3735.045450	12653.181180	1.214	03		f		2
1360	12653.181210	3735.045690	12653.181210	1.020	03		f		2
1361	12653.181430	3735.045960	12653.181430	1.175	03		f		2
1362	12653.181960	3735.046020	12653.181960	1.508	03		f		2
1363	12653.182320	3735.046020	12653.182320	1.845	03		f		2
1364	12653.182620	3735.046010	12653.182620	2.017	03		f		2
1365	12653.182750	3735.045880	12653.182750	2.151	03		f		2
1366	12653.182790	3735.045830	12653.182790	2.061	03		f		2
1367	12653.182690	3735.045930	12653.182690	1.934	03		f		2
1368	12653.182580	3735.046140	12653.182580	1.683	03		f		2
1369	12653.182440	3735.046470	12653.182440	1.428	03		f		2
1370	12653.182250	3735.046700	12653.182250	1.206	03		f		2
1371	12653.182030	3735.046680	12653.182030	1.154	03		f		2
1372	12653.181990	3735.046510	12653.181990	1.215	03		f		2
1373	12653.182150	3735.046310	12653.182150	1.161	03		f		2
1374	12653.182340	3735.046290	12653.182340	1.327	03		f		2
1375	12653.182460	3735.046320	12653.182460	1.438	03		f		2
1376	12653.182280	3735.046320	12653.182280	1.448	03		f		2
1377	12653.182250	3735.046310	12653.182250	1.162	03		f		2
1378	12653.181980	3735.046400	12653.181980	0.945	03		f		2
1379	12653.181570	3735.046550	12653.181570	0.897	03		f		2
1380	12653.181340	3735.046640	12653.181340	1.178	03		f		2
1381	12653.181050	3735.046660	12653.181050	1.350	03		f		2
1382	12653.181120	3735.046750	12653.181120	1.497	03		f		2
1383	12653.181170	3735.046730	12653.181170	1.664	03		f		2
1384	12653.181120	3735.046630	12653.181120	1.745	03		f		2
1385	12653.181050	3735.046500	12653.181050	1.724	03		f		2
1386	12653.180960	3735.046370	12653.180960	1.614	03		f		2
1387	12653.181030	3735.046270	12653.181030	1.496	03		f		2
1388	12653.181020	3735.046280	12653.181020	1.235	03		f		2
1389	12653.181020	3735.046250	12653.181020	1.099	03		f		2
1390	12653.181090	3735.046280	12653.181090	1.005	03		f		2
1391	12653.181080	3735.046270	12653.181080	0.917	03		f		2
1392	12653.180980	3735.046260	12653.180980	0.818	03		f		2
1393	12653.181010	3735.046370	12653.181010	0.829	03		f		2
1394	12653.181040	3735.046500	12653.181040	0.963	03		f		2
1395	12653.181140	3735.046540	12653.181140	1.109	03		f		2
1396	12653.181320	3735.046610	12653.181320	1.082	03		f		2
1397	12653.181520	3735.046760	12653.181520	1.054	03		f		2
1398	12653.181570	3735.046530	12653.181570	1.140	03		f		2
